SK_ID_CURR,TARGET,CLUSTER,AMT_INCOME_TOTAL,AMT_CREDIT,CREDIT_INCOME_RATIO,EXT_SOURCE_MEAN,DAYS_BIRTH,AGE_BAND,PRED_PROB,RISK_BAND,PERSONA
321927,0,1,126000.0,574785.0,4.56178571424951,0.55458575,-17385,41-50,0.5962554,Medium,Stable Salaried Professional
201648,0,0,90000.0,284400.0,3.159999999964889,0.4439492,-10927,18-30,0.49245602,Medium,Moderate-Risk Aspirational Borrower
314430,0,1,180000.0,747000.0,4.149999999976944,0.4934217,-22734,51-65,0.31091416,Low,Stable Salaried Professional
220067,0,0,315000.0,1288350.0,4.089999999987016,0.5269034,-13716,31-40,0.36345506,Low,Moderate-Risk Aspirational Borrower
243267,0,1,180000.0,894766.5,4.970924999972383,0.59600335,-11995,31-40,0.21762708,Low,Stable Salaried Professional
283875,0,0,135000.0,668484.0,4.951733333296653,0.5739475,-19663,51-65,0.29006845,Low,Moderate-Risk Aspirational Borrower
452429,0,0,67500.0,180000.0,2.666666666627161,0.42475978,-7727,18-30,0.3915407,Low,Moderate-Risk Aspirational Borrower
335002,0,0,112500.0,283419.0,2.5192799999776065,0.63042116,-22792,51-65,0.0969978,Very Low,Moderate-Risk Aspirational Borrower
353168,0,0,247500.0,589050.0,2.3799999999903836,0.5450361,-23084,51-65,0.3282632,Low,Moderate-Risk Aspirational Borrower
310427,0,0,180000.0,248760.0,1.3819999999923223,0.3768504,-9029,18-30,0.5520178,Medium,Moderate-Risk Aspirational Borrower
354072,0,0,292500.0,855000.0,2.9230769230669296,0.6457037,-17238,41-50,0.04771221,Very Low,Moderate-Risk Aspirational Borrower
289338,0,0,247500.0,526491.0,2.1272363636277687,0.54298216,-17185,41-50,0.18622597,Very Low,Moderate-Risk Aspirational Borrower
231664,0,0,157500.0,234369.0,1.4880571428476947,0.50171953,-9232,18-30,0.44146743,Medium,Moderate-Risk Aspirational Borrower
150425,0,0,225000.0,270000.0,1.1999999999946667,0.48838136,-17093,41-50,0.31704888,Low,Moderate-Risk Aspirational Borrower
172703,0,0,180000.0,225000.0,1.2499999999930556,0.7897642,-18077,41-50,0.1831236,Very Low,Moderate-Risk Aspirational Borrower
367237,0,0,67500.0,225000.0,3.3333333332839508,0.58292824,-11197,31-40,0.3649655,Low,Moderate-Risk Aspirational Borrower
441917,0,0,85500.0,270000.0,3.1578947368051713,0.62294054,-14146,31-40,0.16882642,Very Low,Moderate-Risk Aspirational Borrower
334379,0,0,202500.0,814041.0,4.019955555535704,0.46468255,-13517,31-40,0.2603904,Low,Moderate-Risk Aspirational Borrower
288575,0,1,157500.0,808650.0,5.1342857142531155,0.4319559,-21493,51-65,0.5219511,Medium,Stable Salaried Professional
453450,0,1,189000.0,1436850.0,7.602380952340728,0.48406968,-21240,51-65,0.3841986,Low,Stable Salaried Professional
355009,0,0,157500.0,523152.0,3.3215999999789103,0.6187685,-15037,41-50,0.16868758,Very Low,Moderate-Risk Aspirational Borrower
275279,0,0,112500.0,385164.0,3.4236799999695675,0.39741504,-9859,18-30,0.6815692,High,Moderate-Risk Aspirational Borrower
117223,0,1,72000.0,472500.0,6.562499999908855,0.33463976,-10310,18-30,0.5814719,Medium,Stable Salaried Professional
380476,0,0,206100.0,284400.0,1.379912663748763,0.44712368,-11865,31-40,0.69756526,High,Moderate-Risk Aspirational Borrower
199257,0,1,117000.0,521280.0,4.455384615346535,0.592498,-23330,51-65,0.24055226,Low,Stable Salaried Professional
397434,0,1,135000.0,584766.0,4.331599999967914,0.48981562,-17559,41-50,0.3093921,Low,Stable Salaried Professional
222864,1,0,67500.0,275040.0,4.074666666606301,0.51068944,-19319,51-65,0.6951037,High,Moderate-Risk Aspirational Borrower
142288,0,0,121500.0,241618.5,1.9886296296132624,0.5846973,-23837,51-65,0.16079685,Very Low,Moderate-Risk Aspirational Borrower
443162,0,1,126000.0,675000.0,5.3571428571003405,0.53205264,-14235,31-40,0.440591,Medium,Stable Salaried Professional
216227,0,1,83250.0,593010.0,7.123243243157679,0.542638,-21756,51-65,0.22587979,Low,Stable Salaried Professional
151275,0,0,225000.0,450000.0,1.999999999991111,0.45344102,-10058,18-30,0.5901402,Medium,Moderate-Risk Aspirational Borrower
258655,0,1,90000.0,550980.0,6.121999999931978,0.4992474,-15990,41-50,0.4859982,Medium,Stable Salaried Professional
372058,0,0,67500.0,270000.0,3.999999999940741,0.6263662,-12438,31-40,0.109891996,Very Low,Moderate-Risk Aspirational Borrower
234713,0,0,180000.0,508495.5,2.8249749999843057,0.6435952,-20908,51-65,0.2238832,Low,Moderate-Risk Aspirational Borrower
300201,0,0,90000.0,254700.0,2.829999999968556,0.47146556,-11571,31-40,0.53418183,Medium,Moderate-Risk Aspirational Borrower
387552,0,0,135000.0,180000.0,1.3333333333234567,0.54939204,-14979,41-50,0.42550042,Medium,Moderate-Risk Aspirational Borrower
423172,0,1,171000.0,1223010.0,7.152105263116069,0.5667655,-22198,51-65,0.22706419,Low,Stable Salaried Professional
333176,0,0,90000.0,187929.0,2.088099999976799,0.65924674,-23238,51-65,0.06740789,Very Low,Moderate-Risk Aspirational Borrower
392544,0,0,270000.0,450000.0,1.6666666666604937,0.5680333,-11847,31-40,0.3175915,Low,Moderate-Risk Aspirational Borrower
167194,0,0,126000.0,584766.0,4.640999999963167,0.63247436,-8965,18-30,0.05875501,Very Low,Moderate-Risk Aspirational Borrower
406721,0,0,81000.0,180000.0,2.2222222221947874,0.5152815,-10934,18-30,0.2957084,Low,Moderate-Risk Aspirational Borrower
207913,0,1,112500.0,1125000.0,9.999999999911111,0.5952875,-13820,31-40,0.30994508,Low,Stable Salaried Professional
115065,0,0,157500.0,427500.0,2.7142857142684806,0.6169692,-23164,51-65,0.10271076,Very Low,Moderate-Risk Aspirational Borrower
384437,0,0,112500.0,450000.0,3.999999999964445,0.36475682,-7747,18-30,0.7591631,High,Moderate-Risk Aspirational Borrower
454197,0,1,81000.0,547344.0,6.75733333324991,0.5736367,-14705,31-40,0.34462023,Low,Stable Salaried Professional
322686,0,0,256500.0,900000.0,3.508771929810882,0.50863916,-21805,51-65,0.39930853,Low,Moderate-Risk Aspirational Borrower
111778,0,0,157500.0,198085.5,1.257685714277729,0.44356236,-10921,18-30,0.44626787,Medium,Moderate-Risk Aspirational Borrower
243517,0,0,450000.0,450000.0,0.9999999999977778,0.58365923,-12347,31-40,0.23717499,Low,Moderate-Risk Aspirational Borrower
389387,0,0,225000.0,573408.0,2.548479999988673,0.44674668,-13176,31-40,0.48290187,Medium,Moderate-Risk Aspirational Borrower
350512,0,1,112500.0,1051245.0,9.34439999991694,0.3956395,-21973,51-65,0.6576818,High,Stable Salaried Professional
152867,0,1,180000.0,1117917.0,6.210649999965496,0.6806278,-17571,41-50,0.11831835,Very Low,Stable Salaried Professional
180686,0,1,85500.0,505066.5,5.9072105262467,0.6175099,-22060,51-65,0.24056971,Low,Stable Salaried Professional
424331,0,1,225000.0,1236816.0,5.4969599999755685,0.5606962,-14303,31-40,0.15662007,Very Low,Stable Salaried Professional
155751,0,0,135000.0,414000.0,3.0666666666439504,0.32795486,-10772,18-30,0.58731663,Medium,Moderate-Risk Aspirational Borrower
328915,0,1,166500.0,675000.0,4.054054054029705,0.7246911,-22170,51-65,0.07943565,Very Low,Stable Salaried Professional
347375,0,0,54000.0,180000.0,3.333333333271605,0.4573196,-19900,51-65,0.45638177,Medium,Moderate-Risk Aspirational Borrower
126978,0,0,382500.0,746280.0,1.951058823524311,0.54176456,-10895,18-30,0.46921915,Medium,Moderate-Risk Aspirational Borrower
348545,0,1,135000.0,941472.0,6.973866666615008,0.44264483,-13708,31-40,0.46119085,Medium,Stable Salaried Professional
429561,1,1,90000.0,700830.0,7.786999999913478,0.4785155,-14901,41-50,0.59275216,Medium,Stable Salaried Professional
350422,0,1,126000.0,888840.0,7.054285714229728,0.47625437,-12589,31-40,0.43635273,Medium,Stable Salaried Professional
275040,0,1,67500.0,526491.0,7.799866666551114,0.5637799,-22948,51-65,0.26559243,Low,Stable Salaried Professional
161235,0,1,45000.0,262246.5,5.827699999870496,0.42885605,-16218,41-50,0.42840183,Medium,Stable Salaried Professional
403282,0,0,105975.0,439074.0,4.143184713336701,0.5268572,-22290,51-65,0.51647353,Medium,Moderate-Risk Aspirational Borrower
363700,0,0,175500.0,545040.0,3.1056410256233296,0.6180152,-13973,31-40,0.28875867,Low,Moderate-Risk Aspirational Borrower
194695,0,0,157500.0,567000.0,3.599999999977143,0.51923996,-21407,51-65,0.4271777,Medium,Moderate-Risk Aspirational Borrower
244742,0,1,81000.0,997335.0,12.312777777625769,0.42856053,-16203,41-50,0.7648271,High,Stable Salaried Professional
374251,0,0,184500.0,288873.0,1.5657073170646845,0.5585509,-13947,31-40,0.17882091,Very Low,Moderate-Risk Aspirational Borrower
197680,0,0,112500.0,108000.0,0.9599999999914667,0.6113636,-24536,65+,0.19353364,Very Low,Moderate-Risk Aspirational Borrower
226963,0,0,67500.0,254700.0,3.7733333332774324,0.5897561,-15686,41-50,0.14660193,Very Low,Moderate-Risk Aspirational Borrower
140006,0,0,162000.0,623749.5,3.850305555531788,0.5012762,-23100,51-65,0.38372713,Low,Moderate-Risk Aspirational Borrower
100709,0,0,157500.0,225000.0,1.4285714285623583,0.5080891,-8746,18-30,0.5407479,Medium,Moderate-Risk Aspirational Borrower
121706,0,1,202500.0,795294.0,3.9273777777583834,0.65944284,-18812,51-65,0.13296027,Very Low,Stable Salaried Professional
440540,0,0,202500.0,755190.0,3.7293333333149166,0.40669158,-10424,18-30,0.64086825,High,Moderate-Risk Aspirational Borrower
451264,0,1,202500.0,1644255.0,8.11977777773768,0.5221451,-14125,31-40,0.36133832,Low,Stable Salaried Professional
244590,0,0,135000.0,270000.0,1.999999999985185,0.5127364,-22683,51-65,0.2321646,Low,Moderate-Risk Aspirational Borrower
344600,0,0,127800.0,450000.0,3.5211267605358287,0.5846129,-10542,18-30,0.32471323,Low,Moderate-Risk Aspirational Borrower
165612,0,0,202500.0,753840.0,3.722666666648283,0.6015789,-22151,51-65,0.28973904,Low,Moderate-Risk Aspirational Borrower
215019,0,0,126000.0,135000.0,1.071428571420068,0.48859867,-19318,51-65,0.25643003,Low,Moderate-Risk Aspirational Borrower
234775,0,0,76500.0,277969.5,3.63358823524662,0.5737614,-17866,41-50,0.15677859,Very Low,Moderate-Risk Aspirational Borrower
118278,0,0,135000.0,157500.0,1.1666666666580245,0.47101364,-23463,51-65,0.27238274,Low,Moderate-Risk Aspirational Borrower
187646,0,0,225000.0,900000.0,3.999999999982222,0.4924605,-13779,31-40,0.49978486,Medium,Moderate-Risk Aspirational Borrower
424131,0,1,189000.0,781920.0,4.137142857120967,0.5509163,-22434,51-65,0.21050929,Low,Stable Salaried Professional
356488,0,0,135000.0,271066.5,2.0078999999851264,0.46927175,-19532,51-65,0.5931958,Medium,Moderate-Risk Aspirational Borrower
120047,0,1,202500.0,993996.0,4.908622222197982,0.55836743,-18954,51-65,0.3506081,Low,Stable Salaried Professional
415387,0,0,148500.0,436032.0,2.9362424242226512,0.37530318,-15310,41-50,0.6908064,High,Moderate-Risk Aspirational Borrower
427782,0,0,202500.0,385056.0,1.9015111111017209,0.509487,-14252,31-40,0.37031624,Low,Moderate-Risk Aspirational Borrower
377496,0,0,90000.0,278712.0,3.0967999999655915,0.52979475,-22768,51-65,0.23157011,Low,Moderate-Risk Aspirational Borrower
376269,0,0,90000.0,292500.0,3.2499999999638893,0.5543847,-21852,51-65,0.17800242,Very Low,Moderate-Risk Aspirational Borrower
351414,0,0,270000.0,339633.0,1.257899999995341,0.52688855,-9906,18-30,0.21439111,Low,Moderate-Risk Aspirational Borrower
370765,1,0,180000.0,450000.0,2.499999999986111,0.5120658,-16140,41-50,0.60975426,High,Moderate-Risk Aspirational Borrower
232880,0,1,180000.0,895500.0,4.974999999972361,0.5811549,-23038,51-65,0.30341464,Low,Stable Salaried Professional
353640,0,1,112500.0,1046142.0,9.299039999917342,0.6711729,-22177,51-65,0.14757137,Very Low,Stable Salaried Professional
385850,0,0,202500.0,298512.0,1.4741333333260536,0.55258435,-18061,41-50,0.44386053,Medium,Moderate-Risk Aspirational Borrower
253229,0,0,135000.0,508495.5,3.7666333333054323,0.3120754,-12040,31-40,0.7044957,High,Moderate-Risk Aspirational Borrower
195067,0,1,90000.0,619254.0,6.880599999923549,0.6393452,-15697,41-50,0.12907414,Very Low,Stable Salaried Professional
387797,0,0,180000.0,497520.0,2.7639999999846445,0.5829239,-19457,51-65,0.17669946,Very Low,Moderate-Risk Aspirational Borrower
183684,1,1,94050.0,497520.0,5.289952153053802,0.4618404,-13538,31-40,0.7011346,High,Stable Salaried Professional
237063,0,1,225000.0,1024740.0,4.554399999979758,0.5329975,-14629,31-40,0.32273337,Low,Stable Salaried Professional
285242,1,1,94500.0,521280.0,5.516190476132104,0.4430742,-18251,41-50,0.70491666,High,Stable Salaried Professional
418318,0,0,270000.0,522396.0,1.934799999992834,0.48906007,-12623,31-40,0.5011697,Medium,Moderate-Risk Aspirational Borrower
280844,0,0,135000.0,526491.0,3.899933333304445,0.42611775,-15674,41-50,0.5197843,Medium,Moderate-Risk Aspirational Borrower
449557,0,0,225000.0,545040.0,2.4223999999892336,0.619885,-16368,41-50,0.3879932,Low,Moderate-Risk Aspirational Borrower
262497,0,0,135000.0,180000.0,1.3333333333234567,0.24237256,-9345,18-30,0.6345933,High,Moderate-Risk Aspirational Borrower
183248,0,0,135000.0,187704.0,1.3903999999897008,0.5246972,-9282,18-30,0.2883004,Low,Moderate-Risk Aspirational Borrower
405014,0,0,81000.0,161730.0,1.9966666666420165,0.61117446,-20073,51-65,0.3376154,Low,Moderate-Risk Aspirational Borrower
184458,0,0,112500.0,252000.0,2.239999999980089,0.60521454,-18332,41-50,0.29875728,Low,Moderate-Risk Aspirational Borrower
198946,0,1,85500.0,697500.0,8.157894736746693,0.52340966,-21056,51-65,0.23103425,Low,Stable Salaried Professional
381908,0,0,213750.0,670500.0,3.1368421052484825,0.34749258,-13104,31-40,0.65544355,High,Moderate-Risk Aspirational Borrower
157433,0,0,180000.0,526491.0,2.9249499999837503,0.48047972,-13921,31-40,0.2880019,Low,Moderate-Risk Aspirational Borrower
237335,0,0,202500.0,913500.0,4.511111111088834,0.556315,-12411,31-40,0.31486154,Low,Moderate-Risk Aspirational Borrower
441164,0,0,108000.0,382500.0,3.5416666666338736,0.58553034,-23425,51-65,0.22454794,Low,Moderate-Risk Aspirational Borrower
330966,0,1,135000.0,1011955.5,7.495966666611141,0.53430325,-21553,51-65,0.22841857,Low,Stable Salaried Professional
190036,0,0,112500.0,172021.5,1.5290799999864082,0.5101165,-23598,51-65,0.08270291,Very Low,Moderate-Risk Aspirational Borrower
166578,0,0,180000.0,364896.0,2.0271999999887376,0.36261085,-15699,41-50,0.696129,High,Moderate-Risk Aspirational Borrower
197882,0,1,67500.0,942300.0,13.959999999793187,0.572797,-14687,31-40,0.37104258,Low,Stable Salaried Professional
448634,0,1,76500.0,462195.0,6.041764705803376,0.5250744,-15049,41-50,0.50190264,Medium,Stable Salaried Professional
206513,0,0,135000.0,518562.0,3.8411999999715465,0.46426094,-12019,31-40,0.5504104,Medium,Moderate-Risk Aspirational Borrower
372796,0,1,117000.0,668304.0,5.71199999995118,0.54400086,-21068,51-65,0.2878738,Low,Stable Salaried Professional
208561,0,0,135000.0,405000.0,2.9999999999777778,0.60873,-22580,51-65,0.04802806,Very Low,Moderate-Risk Aspirational Borrower
136681,0,0,315000.0,679500.0,2.157142857136009,0.5828946,-14920,41-50,0.15214756,Very Low,Moderate-Risk Aspirational Borrower
170483,0,0,427500.0,448056.0,1.0480842105238641,0.6729815,-23785,51-65,0.19157583,Very Low,Moderate-Risk Aspirational Borrower
253897,0,0,202500.0,299772.0,1.480355555548245,0.3544116,-19065,51-65,0.69319445,High,Moderate-Risk Aspirational Borrower
371012,1,0,90000.0,180000.0,1.999999999977778,0.17546268,-7854,18-30,0.6884214,High,Moderate-Risk Aspirational Borrower
233769,0,0,117000.0,225000.0,1.9230769230604867,0.5116443,-10972,18-30,0.25184003,Low,Moderate-Risk Aspirational Borrower
297399,0,0,202500.0,693000.0,3.4222222222053222,0.45289847,-21372,51-65,0.37822253,Low,Moderate-Risk Aspirational Borrower
204500,0,1,112500.0,743958.0,6.612959999941219,0.4741176,-17933,41-50,0.48849607,Medium,Stable Salaried Professional
385781,0,0,157500.0,675000.0,4.2857142856870745,0.54455775,-19554,51-65,0.29700047,Low,Moderate-Risk Aspirational Borrower
134931,1,0,175500.0,675000.0,3.8461538461319305,0.35367274,-14310,31-40,0.7963429,High,Moderate-Risk Aspirational Borrower
378488,0,0,135000.0,227520.0,1.6853333333208493,0.387012,-10978,18-30,0.879439,Very High,Moderate-Risk Aspirational Borrower
126189,0,1,90000.0,508495.5,5.649949999937223,0.6125013,-21427,51-65,0.20233849,Low,Stable Salaried Professional
223835,0,1,175500.0,1183963.5,6.746230769192329,0.56094176,-17163,41-50,0.39028183,Low,Stable Salaried Professional
164213,0,0,90000.0,152820.0,1.6979999999811335,0.5226326,-17664,41-50,0.4046954,Medium,Moderate-Risk Aspirational Borrower
421491,0,1,99000.0,521280.0,5.26545454540136,0.5856541,-23321,51-65,0.41605675,Medium,Stable Salaried Professional
106925,1,0,202500.0,337500.0,1.6666666666584362,0.29454854,-10343,18-30,0.82554615,Very High,Moderate-Risk Aspirational Borrower
135218,0,0,126000.0,531265.5,4.216392857109394,0.60496545,-19875,51-65,0.19989881,Very Low,Moderate-Risk Aspirational Borrower
120028,0,1,202500.0,1866181.5,9.215711111065602,0.64637965,-15854,41-50,0.09896474,Very Low,Stable Salaried Professional
137437,0,0,157500.0,180000.0,1.1428571428498866,0.44794223,-9964,18-30,0.29489765,Low,Moderate-Risk Aspirational Borrower
140617,0,1,112500.0,755190.0,6.712799999940331,0.37172005,-17234,41-50,0.79866344,High,Stable Salaried Professional
412269,0,0,103500.0,358443.0,3.463217391270887,0.51835,-13167,31-40,0.60155874,High,Moderate-Risk Aspirational Borrower
249369,0,0,90000.0,194076.0,2.15639999997604,0.4301568,-9912,18-30,0.5985874,Medium,Moderate-Risk Aspirational Borrower
291407,0,0,202500.0,696528.0,3.4396444444274583,0.5392882,-9284,18-30,0.32623723,Low,Moderate-Risk Aspirational Borrower
250763,0,0,261000.0,675000.0,2.5862068965418152,0.58089924,-12685,31-40,0.149247,Very Low,Moderate-Risk Aspirational Borrower
383589,0,0,112500.0,247275.0,2.1979999999804622,0.3063999,-24967,65+,0.52129054,Medium,Moderate-Risk Aspirational Borrower
328102,1,0,157500.0,545040.0,3.4605714285494567,0.39284465,-17948,41-50,0.83572483,Very High,Moderate-Risk Aspirational Borrower
339764,1,1,112500.0,1107000.0,9.839999999912534,0.55188847,-20179,51-65,0.49037606,Medium,Stable Salaried Professional
252757,0,0,99000.0,312768.0,3.1592727272408156,0.57473665,-8697,18-30,0.4102952,Medium,Moderate-Risk Aspirational Borrower
346652,0,0,202500.0,599544.0,2.96071111109649,0.5902794,-22948,51-65,0.3038336,Low,Moderate-Risk Aspirational Borrower
199138,0,0,99000.0,157500.0,1.5909090908930212,0.42923617,-10887,18-30,0.59408396,Medium,Moderate-Risk Aspirational Borrower
107065,0,1,121500.0,916470.0,7.542962962900881,0.33164465,-13826,31-40,0.67211956,High,Stable Salaried Professional
230175,0,0,346500.0,1125000.0,3.2467532467438764,0.43134126,-16004,41-50,0.23735978,Low,Moderate-Risk Aspirational Borrower
295522,0,1,180000.0,1037128.5,5.76182499996799,0.61275786,-13211,31-40,0.09193156,Very Low,Stable Salaried Professional
284139,0,0,117000.0,158256.0,1.3526153846038238,0.5826823,-22291,51-65,0.23623618,Low,Moderate-Risk Aspirational Borrower
435376,0,0,135000.0,168102.0,1.2451999999907761,0.34246078,-17118,41-50,0.71638894,High,Moderate-Risk Aspirational Borrower
195233,0,0,135000.0,270000.0,1.999999999985185,0.49790716,-24687,65+,0.24959166,Low,Moderate-Risk Aspirational Borrower
207939,0,0,157500.0,392427.0,2.4915999999841802,0.4728782,-11343,31-40,0.617041,High,Moderate-Risk Aspirational Borrower
400066,0,0,270000.0,450000.0,1.6666666666604937,0.22242336,-10171,18-30,0.85562044,Very High,Moderate-Risk Aspirational Borrower
353507,0,0,450000.0,450000.0,0.9999999999977778,0.6256781,-16676,41-50,0.15784341,Very Low,Moderate-Risk Aspirational Borrower
241454,0,1,202500.0,1078200.0,5.324444444418151,0.56454927,-13380,31-40,0.19183272,Very Low,Stable Salaried Professional
182020,0,1,270000.0,1350000.0,4.9999999999814815,0.5049226,-22706,51-65,0.42624035,Medium,Stable Salaried Professional
360081,0,0,112500.0,202500.0,1.7999999999840002,0.5556717,-11886,31-40,0.1482323,Very Low,Moderate-Risk Aspirational Borrower
116237,0,0,148500.0,787086.0,5.300242424206732,0.4341114,-13650,31-40,0.71298575,High,Moderate-Risk Aspirational Borrower
380770,0,1,112500.0,832500.0,7.399999999934223,0.40106833,-17036,41-50,0.44511184,Medium,Stable Salaried Professional
412265,0,0,157500.0,450000.0,2.8571428571247166,0.24997807,-10268,18-30,0.8666619,Very High,Moderate-Risk Aspirational Borrower
333604,0,0,90000.0,265536.0,2.950399999967218,0.5882449,-19069,51-65,0.24527393,Low,Moderate-Risk Aspirational Borrower
367171,0,0,157500.0,619254.0,3.931771428546465,0.6723582,-21838,51-65,0.20776312,Low,Moderate-Risk Aspirational Borrower
234994,0,0,144000.0,180000.0,1.2499999999913194,0.53905606,-16042,41-50,0.26649204,Low,Moderate-Risk Aspirational Borrower
241414,0,0,315000.0,225000.0,0.7142857142834467,0.5122869,-12327,31-40,0.47676525,Medium,Moderate-Risk Aspirational Borrower
104111,0,1,135000.0,781920.0,5.791999999957096,0.5538412,-15212,41-50,0.5427108,Medium,Stable Salaried Professional
453536,0,0,135000.0,558841.5,4.139566666636003,0.5499845,-22854,51-65,0.35342222,Low,Moderate-Risk Aspirational Borrower
390262,0,0,135000.0,156384.0,1.1583999999914192,0.55561495,-10158,18-30,0.46992707,Medium,Moderate-Risk Aspirational Borrower
377104,0,0,315000.0,879480.0,2.7919999999911362,0.6102615,-18414,41-50,0.28398407,Low,Moderate-Risk Aspirational Borrower
345890,0,1,135000.0,526491.0,3.899933333304445,0.65772486,-19548,51-65,0.12727466,Very Low,Stable Salaried Professional
340020,0,0,225000.0,135000.0,0.5999999999973333,0.634457,-21042,51-65,0.09629533,Very Low,Moderate-Risk Aspirational Borrower
124802,0,0,81000.0,112500.0,1.3888888888717423,0.6238236,-21820,51-65,0.085524976,Very Low,Moderate-Risk Aspirational Borrower
400478,0,0,180000.0,497520.0,2.7639999999846445,0.36855873,-15344,41-50,0.70235723,High,Moderate-Risk Aspirational Borrower
211480,0,0,112500.0,607500.0,5.3999999999520005,0.37531897,-14648,31-40,0.70180666,High,Moderate-Risk Aspirational Borrower
271779,0,1,112500.0,675000.0,5.999999999946667,0.512228,-12144,31-40,0.5372915,Medium,Stable Salaried Professional
160387,0,0,135000.0,337500.0,2.4999999999814815,0.5122395,-21963,51-65,0.31417292,Low,Moderate-Risk Aspirational Borrower
424901,0,0,202500.0,338832.0,1.6732444444361814,0.56743187,-21536,51-65,0.20597818,Low,Moderate-Risk Aspirational Borrower
117232,0,0,126000.0,454500.0,3.6071428571142294,0.6439139,-17014,41-50,0.16453281,Very Low,Moderate-Risk Aspirational Borrower
201191,0,1,90000.0,454500.0,5.049999999943889,0.5605642,-22644,51-65,0.27002326,Low,Stable Salaried Professional
275137,0,0,180000.0,552555.0,3.0697499999829456,0.60445684,-17443,41-50,0.1351407,Very Low,Moderate-Risk Aspirational Borrower
304010,0,1,135000.0,1113133.5,8.245433333272256,0.4379997,-15173,41-50,0.49273705,Medium,Stable Salaried Professional
433423,0,0,112500.0,254700.0,2.263999999979876,0.5413137,-8537,18-30,0.5122604,Medium,Moderate-Risk Aspirational Borrower
335488,0,1,137250.0,755190.0,5.502295081927123,0.5102768,-20147,51-65,0.46004334,Medium,Stable Salaried Professional
423807,0,0,157500.0,414792.0,2.6335999999832787,0.5313444,-19563,51-65,0.72968465,High,Moderate-Risk Aspirational Borrower
413421,1,0,247500.0,497520.0,2.010181818173696,0.22269781,-12297,31-40,0.85853255,Very High,Moderate-Risk Aspirational Borrower
386324,0,0,112500.0,225000.0,1.9999999999822224,0.5042003,-10489,18-30,0.55028963,Medium,Moderate-Risk Aspirational Borrower
210948,0,1,270000.0,1440000.0,5.33333333331358,0.6824177,-16618,41-50,0.056780934,Very Low,Stable Salaried Professional
137615,1,0,135000.0,474048.0,3.5114666666406555,0.36778346,-17579,41-50,0.7300239,High,Moderate-Risk Aspirational Borrower
137645,0,1,202500.0,1288350.0,6.362222222190804,0.46232095,-18522,51-65,0.59062666,Medium,Stable Salaried Professional
269737,1,1,157500.0,1080504.0,6.860342857099299,0.3302227,-8964,18-30,0.48111713,Medium,Stable Salaried Professional
447898,0,0,180000.0,568057.5,3.1558749999824673,0.56668764,-21107,51-65,0.23014028,Low,Moderate-Risk Aspirational Borrower
243976,0,1,54000.0,566055.0,10.48249999980588,0.43899933,-21123,51-65,0.33551738,Low,Stable Salaried Professional
188818,0,0,162000.0,450000.0,2.777777777760631,0.5236009,-16045,41-50,0.38616166,Low,Moderate-Risk Aspirational Borrower
414403,0,0,108000.0,512338.5,4.743874999956075,0.5861456,-8533,18-30,0.13953209,Very Low,Moderate-Risk Aspirational Borrower
418886,0,1,112500.0,1049094.0,9.32527999991711,0.54309154,-14324,31-40,0.6115038,High,Stable Salaried Professional
232542,0,0,225000.0,675000.0,2.9999999999866667,0.42121497,-19359,51-65,0.40868446,Medium,Moderate-Risk Aspirational Borrower
427297,0,0,90000.0,211500.0,2.349999999973889,0.35560444,-20171,51-65,0.58017737,Medium,Moderate-Risk Aspirational Borrower
226476,0,1,105750.0,672453.0,6.358893616961145,0.5248597,-19220,51-65,0.30655637,Low,Stable Salaried Professional
295543,0,0,103500.0,363190.5,3.509086956487835,0.5763228,-23753,51-65,0.3396628,Low,Moderate-Risk Aspirational Borrower
296963,0,0,162000.0,325908.0,2.011777777765359,0.32503194,-13701,31-40,0.7442055,High,Moderate-Risk Aspirational Borrower
262973,1,1,180000.0,1546020.0,8.588999999952282,0.5594089,-13638,31-40,0.35920355,Low,Stable Salaried Professional
192432,0,1,225000.0,1800000.0,7.999999999964444,0.6668043,-22444,51-65,0.1806361,Very Low,Stable Salaried Professional
406343,0,0,135000.0,405000.0,2.9999999999777778,0.3713995,-22147,51-65,0.4296395,Medium,Moderate-Risk Aspirational Borrower
170872,0,0,112500.0,187704.0,1.6684799999851692,0.4477904,-10728,18-30,0.46053064,Medium,Moderate-Risk Aspirational Borrower
424177,0,1,112500.0,1249740.0,11.108799999901256,0.6330056,-19922,51-65,0.18786049,Very Low,Stable Salaried Professional
160197,0,0,112500.0,531265.5,4.722359999958024,0.64993423,-16182,41-50,0.153455,Very Low,Moderate-Risk Aspirational Borrower
263260,0,0,112500.0,225000.0,1.9999999999822224,0.46802035,-9752,18-30,0.47556043,Medium,Moderate-Risk Aspirational Borrower
234636,0,0,49500.0,225000.0,4.545454545362718,0.5898814,-15316,41-50,0.16342227,Very Low,Moderate-Risk Aspirational Borrower
112395,0,1,52650.0,679671.0,12.90923076898558,0.4941431,-17783,41-50,0.39565262,Low,Stable Salaried Professional
389064,0,1,135000.0,781920.0,5.791999999957096,0.5329754,-8878,18-30,0.5442203,Medium,Stable Salaried Professional
147158,0,0,630000.0,1027327.5,1.630678571425983,0.5124192,-14090,31-40,0.34767807,Low,Moderate-Risk Aspirational Borrower
229617,0,0,157500.0,545040.0,3.4605714285494567,0.492142,-17659,41-50,0.54681456,Medium,Moderate-Risk Aspirational Borrower
